date,social_source,message,impressions,reach,saved,likes,comments,shares,plays,profile_visits
2020-08-02T14:13:32+0000,insta_post,"We make customizations for our customers all the time (for free)! Writing a loved ones name or a special date, and embedding it inside the painting. It adds a magical personal touch to the gift 🦄

This is one we did today with ""bench"" from our mini collection. 
It says ""Ofir you are my home"" :)

This is truly a personalized unique 3D art gift! 
Shipping is free!
And it comes in a beautiful gift box!

#3Dart #uniqueart #glass #painting #artoftheday #gallery #art #gift #artist #contemporaryart #painting #artwork #artgallery #instaart #israeliart #familystudio #artlover #artistlife #iloveart#createeveryday #homedecor #visualart #acrylics,",462,422,18,54,0,1,,1
2020-07-29T13:22:24+0000,insta_post,"Here is a peek into some if the final stages of assembly, after each layer has been painted up. 

Featuring soul train from our grand collection 🌟

#3Dart #uniqueart #glass #painting #artoftheday #gallery #art #gift #artist #contemporaryart #painting #artwork #artgallery #instaart #israeliart #familystudio #artlover #artistlife #iloveart#createeveryday #homedecor #visualart #acrylics,",422,385,12,75,2,5,,2
2020-07-19T13:24:49+0000,insta_post,"Wonder. 
If you take a moment to look, really look, just bellow the surface, that is what you will find. 

From our mini collection 
Free shipping worldwide. 

#3Dart #uniqueart #glass #painting #artoftheday #gallery #art #gift #artist #contemporaryart #painting #artwork #artgallery #instaart #israeliart #familystudio #artlover #artistlife #iloveart#createeveryday #homedecor #visualart #acrylics,",94,85,8,33,0,0,,0
2020-07-16T13:57:49+0000,insta_post,"It takes time and careful attention to personalize a 3D painting on glass. 

Even if I'm only adding a name into the foliage of the ""Tree of Life"" or writing the title of a beloved book into the spine of one of the 📚walls in ""Bookville,"" it needs to be just right - no marks or smudges, not too hidden or to glaring. It often takes more than one try before I'm satisfied. 

But it also feels good. I know I'm making our unique artwork even more special for someone, and that they will value it the more for the personal touch. And that's important to me.

#gift #persinalizedgift #3Dart #uniqueart #glass #painting #artoftheday #gallery #art #gift #artist #contemporaryart #painting #artwork #artgallery #instaart #israeliart #familystudio #artlover #artistlife #iloveart#createeveryday #homedecor #visualart #acrylics",91,85,4,24,0,1,,0
2020-07-15T08:48:31+0000,insta_post,"Our set of romantic minis! 
Love these guys ❤💏🎨🎁

As always, free shipping worldwide :) 

#romance #miniart #artpresent #anniversarygift #3Dart #uniqueart #glass #painting #artoftheday #gallery #art #gift #artist #contemporaryart #painting #artwork #artgallery #instaart #israeliart #familystudio #artlover #artistlife #iloveart#createeveryday #homedecor #visualart #acrylics",492,468,15,40,4,1,,1
2020-07-13T15:36:32+0000,insta_post,"Passing by it in the studio today, I thought I'd share this angle of ""Tambourine Man"" from our Grand Collection. 

Felt connected to this emotional music piece I made many years ago. It's a unique edition, so it's not even on our website. 

#3Dart #uniqueart #glass #painting #artoftheday #gallery #art #gift #artist #contemporaryart #painting #artwork #artgallery #instaart #israeliart #familystudio #artlover #artistlife #iloveart#createeveryday #homedecor #visualart #acrylics",434,409,4,31,0,0,,0
2020-07-09T11:52:43+0000,insta_post,"On your way somewhere? Remember to stop and look at the view. ""On the way"" is where it all happens. 

Gift Collection $139 
Free shipping worldwide 

#romance #together #3Dart #uniqueart #glass #painting #artoftheday #gallery #art #gift #artist #contemporaryart #painting #artwork #artgallery #instaart #israeliart #familystudio #artlover #artistlife #iloveart#createeveryday #homedecor #visualart #acrylics",85,81,3,41,1,0,,0
2020-07-08T12:35:16+0000,insta_post,"In these past months we have largely lost our usual middleman of galleries cause of Corona and social restrictions. 

But we have had unprecedented growth in our online correspondence with customers and fans! And have gotten to know a lot more of you, a lot more personally. 

Its meaningful for us to hear about your daughters first wedding anniversary, to be a part of your Father's Day gift, to know that a particular painting reminds you of a special moment long ago. 

Please stay in touch! Email, Facebook, WhatsApp, Instagram - we want to hear from you! 

#happycustomers #3Dart #uniqueart #glass #painting #artoftheday #gallery #art #gift #testamonials #reviews #artist #contemporaryart #painting #artwork #artgallery #instaart #israeliart #familystudio #artlover #artistlife #iloveart#createeveryday #homedecor #visualart #acrylics",420,400,0,25,0,0,,0
2020-07-01T12:36:43+0000,insta_post,"This is how the gift collections start. I loosely find the characters and the colors, and the story begins to form!🖌🎨

The final product is in development! Stay tuned 💫 

#3Dart #uniqueart #glass #painting #artoftheday #gallery #art #gift #artist #contemporaryart #painting #artwork #artgallery #instaart #israeliart #familystudio #artlover #artistlife #iloveart#createeveryday #homedecor #visualart #acrylics",86,79,9,32,0,0,,2
2020-06-30T19:11:27+0000,insta_post,"Yellow balloons and purple skies 🌙🎨

Gift Collection $139 
Free shipping worldwide 

#3Dart #uniqueart #glass #painting #artoftheday #gallery #art #gift #artist #contemporaryart #painting #artwork #artgallery #instaart #israeliart #familystudio #artlover #artistlife #iloveart#createeveryday #homedecor #visualart #acrylics",100,94,4,46,0,0,,0
2020-06-30T11:43:33+0000,insta_post,"Hi! Its Safira, Jean-Pierre's daughter! Starting to design a new gift collection piece. Let the play begin! 

#3Dart #uniqueart #glass #painting #artoftheday #gallery #art #gift #artist #contemporaryart #painting #artwork #artgallery #instaart #israeliart #familystudio #artlover #artistlife #iloveart#createeveryday #homedecor #visualart #acrylics",521,481,37,77,2,4,,1
2020-06-29T13:51:50+0000,insta_post,"Watch the heart flutter. 
Working up a special commission.
Limited Collection. 
#3Dart #uniqueart #glass #painting #artoftheday #gallery #art #gift #artist #contemporaryart #painting #artwork #artgallery #instaart #israeliart #familystudio #artlover #artistlife #iloveart#createeveryday #homedecor #visualart #acrylics",96,91,17,79,4,1,,2
2020-06-29T11:14:09+0000,insta_post,"Discussing new pieces, we throw ideas back and forth, till a vision comes together. 
#collaberation #familystudio #art #artistlife #3Dglassart #innovation",87,81,0,11,0,0,,0
2020-06-29T10:20:05+0000,insta_post,"We like to put a bit of magic in our paintings. 
Check out our Mini Collection 
49$
Free shipping worldwide  #miniart #3Dart #uniqueart #glass #painting #artoftheday #gallery #art #gift #artist #contemporaryart #painting #artwork #artgallery #instaart #israeliart #familystudio #artlover #artistlife #iloveart#createeveryday #homedecor #visualart #acrylics",83,79,2,24,0,0,,0
2020-06-29T09:17:57+0000,insta_post,"Getting messy in the design process is essential. 
#minicollection #mushroomhouse
#3Dart #uniqueart #glass #painting #artoftheday #gallery #art #gift #artist #contemporaryart #painting #artwork #artgallery #instaart #israeliart #familystudio #artlover #artistlife #iloveart#createeveryday #homedecor #visualart #acrylics",109,93,2,25,0,0,,0
2020-06-28T15:34:59+0000,insta_post,"The perfect gift! And we are happy to add a personal touch (for  free), like writing the name of a loved one into the painting. 
Gift Collection $139 
Free shipping worldwide 
#3Dart #uniqueart #glass #painting #artoftheday #gallery #art #gift #artist #contemporaryart #painting #artwork #artgallery #instaart #israeliart #familystudio #artlover #artistlife #iloveart#createeveryday #homedecor #visualart #acrylics",488,457,10,38,0,0,,4
2020-06-28T15:33:01+0000,insta_post,"Our connection to you drives our creativity! Be in touch!

#customerscomefirst #3Dart #uniqueart #glass #painting #artoftheday #gallery #art #gift #artist #contemporaryart #painting #artwork #artgallery #instaart #israeliart #familystudio #artlover #artistlife #iloveart#createeveryday #homedecor #visualart #acrylics",69,64,0,5,0,0,,0
2020-06-28T13:35:24+0000,insta_post,"Sometimes all you need is that something small to make you smile. Check out our Mini collection. 
#3Dart #uniqueart #glass #painting #artoftheday #gallery #art #gift #artist #contemporaryart #painting #artwork #artgallery #instaart #israeliart #familystudio #artlover #artistlife #iloveart#createeveryday #homedecor #visualart #acrylics",389,371,6,21,0,0,,1
2020-06-24T10:05:42+0000,insta_post,,52,49,0,2,0,0,,0
2020-06-24T10:05:38+0000,insta_post,"Collaborating the development of a Limited Collection painting 🌟

#3Dart #uniqueart #glass #painting #artoftheday #gallery #art #gift #artist #contemporaryart #painting #artwork #artgallery #instaart #israeliart #familystudio #artlover #artistlife #iloveart#createeveryday #homedecor #visualart #acrylics",51,48,0,21,0,0,,0
2020-06-24T10:04:49+0000,insta_post,"Collaborating the development of a Limited Collection painting 🌟

#3Dart #uniqueart #glass #painting #artoftheday #gallery #art #gift #artist #contemporaryart #painting #artwork #artgallery #instaart #israeliart #familystudio #artlover #artistlife #iloveart#createeveryday #homedecor #visualart #acrylics",59,57,0,22,1,0,,0
2020-06-23T09:52:21+0000,insta_post,,64,60,0,3,0,0,,0
2020-06-23T09:51:59+0000,insta_post,"Check out our Gift Collection 
Only 139$ 🎁
Free shipping worldwide!

We can even personalize it for you and hide the name of a loved one inside the painting!

Contact us :) We are here to help make your gift perfect! 
Click the link in our bio

#3Dart #uniqueart #glass #gift  #painting #artoftheday #gallery #art #artist #contemporaryart #painting #artwork #artgallery #instaart #israeliart #familystudio #artlover #artistlife #iloveart#createeveryday #homedecor #visualart #acrylics",61,57,1,11,0,0,,0
2020-06-23T09:51:40+0000,insta_post,"Check out our Gift Collection 
Only 139$ 🎁
Free shipping worldwide! 
We can even personalize it for you and hide the name of a loved one inside the painting!

Contact us :) We are here to help make your gift perfect! 
Click the link in our bio 
#3Dart #uniqueart #glass #gift  #painting #artoftheday #gallery #art #artist #contemporaryart #painting #artwork #artgallery #instaart #israeliart #familystudio #artlover #artistlife #iloveart#createeveryday #homedecor #visualart #acrylics",58,53,0,1,0,0,,0
2020-06-23T09:51:32+0000,insta_post,"Check out our Gift Collection 
Only 139$ 🎁
Free shipping worldwide! 
We can even personalize it for you and hide the name of a loved one inside the painting!

Contact us :) We are here to help make your gift perfect! 
Click the link in our bio!

#3Dart #uniqueart #glass #gift  #painting #artoftheday #gallery #art #artist #contemporaryart #painting #artwork #artgallery #instaart #israeliart #familystudio #artlover #artistlife #iloveart#createeveryday #homedecor #visualart #acrylics",61,59,1,8,0,0,,0
2020-06-23T09:51:21+0000,insta_post,"Check out our Gift Collection 
Only 139$ 🎁
Free shipping worldwide! 
We can even personalize it for you and hide the name of a loved one inside the painting!

Contact us :) We are here to help make your gift perfect! 
Click the link in our bio!

#3Dart #uniqueart #glass #gift  #painting #artoftheday #gallery #art #artist #contemporaryart #painting #artwork #artgallery #instaart #israeliart #familystudio #artlover #artistlife #iloveart#createeveryday #homedecor #visualart #acrylics",63,60,1,14,5,0,,0
2020-06-23T09:51:08+0000,insta_post,"Check out our Gift Collection 
Only 139$ 🎁
Free shipping worldwide! 
We can even personalize it for you and hide the name of a loved one inside the painting!

Contact us :) We are here to help make your gift perfect! 
Click the link in our bio! 
#3Dart #uniqueart #glass #gift  #painting #artoftheday #gallery #art #artist #contemporaryart #painting #artwork #artgallery #instaart #israeliart #familystudio #artlover #artistlife #iloveart#createeveryday #homedecor #visualart #acrylics",62,59,4,13,0,0,,0
