id,message,promotion_status,status_type,created_time,properties,post_clicks,post_clicks_by_type,post_impressions,post_impressions_unique,post_impressions_paid,post_impressions_paid_unique,post_impressions_fan,post_impressions_fan_unique,post_impressions_organic,post_impressions_organic_unique,post_impressions_viral,post_impressions_viral_unique,post_impressions_nonviral,post_impressions_nonviral_unique,post_video_avg_time_watched,post_video_complete_views_organic,post_video_complete_views_organic_unique,post_video_complete_views_paid,post_video_complete_views_paid_unique,post_video_retention_graph,post_video_retention_graph_clicked_to_play,post_video_retention_graph_autoplayed,post_video_views_organic,post_video_views_organic_unique,post_video_views_paid,post_video_views,post_video_social_actions_count_unique,post_activity_by_action_type_unique,post_reactions_like_total,post_reactions_love_total,post_reactions_wow_total,post_reactions_haha_total,post_reactions_sorry_total,post_reactions_anger_total,like,share,comment
124319427612935_1639966782714851,"#NewYork #Jazz 
Take some time to dance today.
Be spontaneous!

#3dpaintingonglass",inactive,added_video,2017-09-01T15:21:07+0000,"[{'name': 'Length', 'text': '00:34'}]",84,"{'video play': 39, 'other clicks': 45}",3936,2014,0,0,3205,1531,3290,1604,646,379,3290,1604,6504.0,69,61,0,0,"{'0': 1, '1': 0.9974, '2': 0.9897, '3': 0.9769, '4': 0.8179, '5': 0.7, '6': 0.6051, '7': 0.5744, '8': 0.5231, '9': 0.4897, '10': 0.4462, '11': 0.4179, '12': 0.4, '13': 0.3718, '14': 0.3615, '15': 0.3462, '16': 0.3385, '17': 0.3231, '18': 0.3026, '19': 0.3, '20': 0.2795, '21': 0.2564, '22': 0.2564, '23': 0.2487, '24': 0.2487, '25': 0.241, '26': 0.2333, '27': 0.2256, '28': 0.2205, '29': 0.2154, '30': 0.2103, '31': 0.2051, '32': 0.2026, '33': 0.1897, '34': 0.1718, '35': 0.1615, '36': 0.0769}","{'0': 1, '1': 1, '2': 1, '3': 1, '4': 0.973, '5': 0.9459, '6': 0.9459, '7': 0.9459, '8': 0.9189, '9': 0.9189, '10': 0.8649, '11': 0.8649, '12': 0.8108, '13': 0.7838, '14': 0.7568, '15': 0.7568, '16': 0.7568, '17': 0.7568, '18': 0.7027, '19': 0.7297, '20': 0.7027, '21': 0.6486, '22': 0.6486, '23': 0.6757, '24': 0.6757, '25': 0.6486, '26': 0.6486, '27': 0.5946, '28': 0.5946, '29': 0.5946, '30': 0.5946, '31': 0.5946, '32': 0.5946, '33': 0.5405, '34': 0.5135, '35': 0.4595, '36': 0.2973}","{'0': 1, '1': 0.9972, '2': 0.9887, '3': 0.9745, '4': 0.8017, '5': 0.6742, '6': 0.5694, '7': 0.5354, '8': 0.4816, '9': 0.4448, '10': 0.4023, '11': 0.3711, '12': 0.3569, '13': 0.3286, '14': 0.3201, '15': 0.3031, '16': 0.2946, '17': 0.2776, '18': 0.2606, '19': 0.255, '20': 0.2351, '21': 0.2153, '22': 0.2153, '23': 0.204, '24': 0.204, '25': 0.1983, '26': 0.1898, '27': 0.187, '28': 0.1813, '29': 0.1756, '30': 0.17, '31': 0.1643, '32': 0.1615, '33': 0.153, '34': 0.136, '35': 0.1303, '36': 0.0538}",390,350,0,390,0,"{'share': 10, 'like': 47, 'comment': 3}",40,10,0,0,0,0,50,12,6
124319427612935_1632084416836421,"Sometimes I spend days in the box of my life. It's a breath of fresh air when I look out the #window (literally and figuratively) and get #perspective.  

Detail from #Balloon Over Paris #3dpaintingonglass",inactive,added_photos,2017-08-24T11:28:44+0000,,0,{},2,2,0,0,2,2,2,2,0,0,2,2,,0,0,0,0,{},{},{},0,0,0,0,0,{'like': 1},23,5,0,0,0,0,28,0,0
124319427612935_1622237657821097,"I'll Take #Manhattan - city of #Windows

#3dpaintingonglass",inactive,added_photos,2017-08-14T03:54:24+0000,,0,{},2,2,0,0,2,2,2,2,0,0,2,2,,0,0,0,0,{},{},{},0,0,0,0,0,{},45,11,0,0,0,0,56,0,0
124319427612935_1620879824623547,"Feeling some relief from these hot summer days looking at #cranes in #winter
#snow

#3dpaintingonglass",inactive,added_video,2017-08-12T17:56:32+0000,"[{'name': 'Length', 'text': '00:20'}]",70,"{'video play': 46, 'other clicks': 23}",2270,1286,0,0,1769,904,2145,1200,125,97,2145,1200,5977.0,78,75,0,0,"{'0': 1, '1': 0.9952, '2': 0.9807, '3': 0.9662, '4': 0.8406, '5': 0.715, '6': 0.6377, '7': 0.6039, '8': 0.5411, '9': 0.5121, '10': 0.4879, '11': 0.4686, '12': 0.4589, '13': 0.4589, '14': 0.4638, '15': 0.4203, '16': 0.4058, '17': 0.3961, '18': 0.3816, '19': 0.3768, '20': 0.2754}","{'0': 1, '1': 1, '2': 0.9756, '3': 0.9512, '4': 0.9268, '5': 0.9268, '6': 0.8537, '7': 0.8537, '8': 0.8049, '9': 0.7805, '10': 0.7805, '11': 0.8049, '12': 0.8049, '13': 0.8049, '14': 0.8293, '15': 0.7805, '16': 0.7317, '17': 0.7317, '18': 0.6829, '19': 0.6585, '20': 0.5122}","{'0': 1, '1': 0.994, '2': 0.9819, '3': 0.9699, '4': 0.8193, '5': 0.6627, '6': 0.5843, '7': 0.5422, '8': 0.4759, '9': 0.4458, '10': 0.4157, '11': 0.3855, '12': 0.3735, '13': 0.3735, '14': 0.3735, '15': 0.3313, '16': 0.3253, '17': 0.3133, '18': 0.3072, '19': 0.3072, '20': 0.2169}",207,196,0,207,0,"{'share': 2, 'like': 33, 'comment': 1}",31,3,0,0,0,0,34,2,1
124319427612935_1614413485270181,"מחפשים מתנה מקורית באמת לאהוב/ה שלכם/ן?
פנקו את בן/בת הזוג שלכם/ן במתנה מיוחדת לט״ו באב, ציור על זכוכית בשלושה מימדים! 
* 20% הנחה על כל אוסף המתנות, קופון: TuBAv
* משלוח חינם לכל הארץ
* עוד ציורים באתר --> https://goo.gl/GygM5H",inactive,added_photos,2017-08-06T04:24:33+0000,,0,{},57,53,0,0,2,2,4,4,53,49,4,4,,0,0,0,0,{},{},{},0,0,0,0,0,{},17,1,0,0,0,0,18,6,0
124319427612935_1610918535619676,"It continues to surprise me how one small detail - in a work of art, in a conversation, in the experience of a day - can make all the difference.",inactive,mobile_status_update,2017-08-02T20:27:49+0000,,0,{},2,2,0,0,2,2,2,2,0,0,2,2,,0,0,0,0,{},{},{},0,0,0,0,0,{},12,0,0,0,0,0,12,0,0
124319427612935_1597795280265335,,ineligible,mobile_status_update,2017-07-21T13:43:52+0000,,0,{},2,2,0,0,2,2,2,2,0,0,2,2,,0,0,0,0,{},{},{},0,0,0,0,0,{},5,1,0,0,0,0,6,0,0
124319427612935_1586689604709236,"#johnlennon #GiftCollection 
Big fan of the Beatles!

#3dpaintingonglass",inactive,added_photos,2017-07-12T13:29:57+0000,,0,{},2,2,0,0,2,2,2,2,0,0,2,2,,0,0,0,0,{},{},{},0,0,0,0,0,{},25,4,1,0,0,0,30,1,3
124319427612935_1577938002251063,"#fingerpaint with JPW's #granddaughter

#experiment with #color",inactive,added_video,2017-07-05T08:20:01+0000,"[{'name': 'Length', 'text': '00:14'}]",22,"{'video play': 16, 'other clicks': 4}",1000,615,0,0,729,457,945,571,55,46,945,571,7480.0,105,104,0,0,"{'0': 1, '1': 0.9963, '2': 0.9925, '3': 0.9888, '4': 0.9291, '5': 0.7873, '6': 0.7015, '7': 0.6343, '8': 0.5784, '9': 0.5336, '10': 0.4851, '11': 0.459, '12': 0.4515, '13': 0.4254, '14': 0.4067, '15': 0.3955, '16': 0.2799}","{'0': 1, '1': 1, '2': 1, '3': 1, '4': 0.8824, '5': 0.7647, '6': 0.7059, '7': 0.6471, '8': 0.6471, '9': 0.6471, '10': 0.5294, '11': 0.5882, '12': 0.5294, '13': 0.5294, '14': 0.5294, '15': 0.5294, '16': 0.4706}","{'0': 1, '1': 0.996, '2': 0.992, '3': 0.988, '4': 0.9323, '5': 0.7888, '6': 0.7012, '7': 0.6335, '8': 0.5737, '9': 0.5259, '10': 0.4821, '11': 0.4502, '12': 0.4462, '13': 0.4183, '14': 0.3984, '15': 0.3865, '16': 0.2669}",268,254,0,268,1,"{'like': 19, 'comment': 1}",13,6,0,0,0,0,19,0,1
124319427612935_1577174895660707,"painting #leaves on #NatureIsATemple

Check out more at www.jeanpierreweill.com!
 
#3dpaintingonglass #autumn #colors",inactive,added_photos,2017-07-04T15:27:01+0000,,0,{},12,12,0,0,3,3,11,11,1,1,11,11,,0,0,0,0,{},{},{},0,0,0,0,0,"{'share': 1, 'like': 1}",116,23,1,0,0,0,140,11,4
124319427612935_1575641882480675,"Was just looking through some #GiftCollection images from a while back. Came across this #tribute to #RayCharles

#3dpaintingonglass",inactive,added_photos,2017-07-03T12:06:46+0000,,0,{},2,2,0,0,2,2,2,2,0,0,2,2,,0,0,0,0,{},{},{},0,0,0,0,0,{},12,3,0,0,0,0,15,3,4
124319427612935_1573873919324138,"Back 2 levels of#CityOfPeace

#color #Jerusalem #peace 

#3dpaintingonglass",inactive,added_photos,2017-07-02T04:09:25+0000,,0,{},2,2,0,0,2,2,2,2,0,0,2,2,,0,0,0,0,{},{},{},0,0,0,0,0,{},22,2,0,0,0,0,24,0,2
124319427612935_1570243979687132,"In #BalletClass 5 dancers flow in space, #light, and shadow

#GiftCollection #3dpaintingonglass",inactive,added_video,2017-06-29T09:44:06+0000,"[{'name': 'Length', 'text': '00:13'}]",112,"{'video play': 53, 'other clicks': 20, 'link clicks': 29}",7872,6529,6499,5730,1033,630,1189,711,184,113,1189,711,4879.0,105,96,473,431,"{'0': 1, '1': 0.9984, '2': 0.9968, '3': 0.9919, '4': 0.9082, '5': 0.7324, '6': 0.6196, '7': 0.5376, '8': 0.4547, '9': 0.3934, '10': 0.3496, '11': 0.322, '12': 0.2935, '13': 0.2684, '14': 0.2513, '15': 0.2351, '16': 0.1214}","{'0': 1, '1': 1, '2': 1, '3': 1, '4': 0.9778, '5': 0.9778, '6': 0.9778, '7': 0.9333, '8': 0.9111, '9': 0.8667, '10': 0.8222, '11': 0.7556, '12': 0.6889, '13': 0.6667, '14': 0.6667, '15': 0.5778, '16': 0.3778}","{'0': 1, '1': 0.9983, '2': 0.9967, '3': 0.9917, '4': 0.9069, '5': 0.7279, '6': 0.6129, '7': 0.5302, '8': 0.4462, '9': 0.3846, '10': 0.3408, '11': 0.3139, '12': 0.2862, '13': 0.261, '14': 0.2436, '15': 0.2287, '16': 0.1166}",297,272,2166,2463,0,"{'share': 6, 'like': 61, 'comment': 1}",49,12,2,0,0,0,63,6,2
124319427612935_1565666893478174,"#HumanCondition - we're all floating :)

#3dpaintingonglass 

Visit our website for more --> www.jeanpierreweill.com",inactive,added_video,2017-06-25T19:59:51+0000,"[{'name': 'Length', 'text': '00:27'}]",89,"{'video play': 40, 'other clicks': 38, 'link clicks': 7}",5420,3708,2774,2273,2161,1140,2109,1211,537,336,2109,1211,5680.0,97,73,90,87,"{'0': 1, '1': 0.9985, '2': 0.9925, '3': 0.9828, '4': 0.7614, '5': 0.6253, '6': 0.5385, '7': 0.472, '8': 0.4196, '9': 0.3777, '10': 0.3426, '11': 0.2977, '12': 0.279, '13': 0.2543, '14': 0.2326, '15': 0.2206, '16': 0.2064, '17': 0.1915, '18': 0.1788, '19': 0.1728, '20': 0.1653, '21': 0.1616, '22': 0.1601, '23': 0.1548, '24': 0.1466, '25': 0.1429, '26': 0.1414, '27': 0.1354, '28': 0.0905}","{'0': 1, '1': 1, '2': 1, '3': 1, '4': 1, '5': 1, '6': 0.9737, '7': 0.9211, '8': 0.8947, '9': 0.7632, '10': 0.7368, '11': 0.7368, '12': 0.7368, '13': 0.6842, '14': 0.6579, '15': 0.6316, '16': 0.5789, '17': 0.5263, '18': 0.5263, '19': 0.5, '20': 0.4737, '21': 0.4474, '22': 0.4474, '23': 0.4474, '24': 0.4211, '25': 0.4211, '26': 0.4211, '27': 0.3421, '28': 0.2105}","{'0': 1, '1': 0.9985, '2': 0.9923, '3': 0.9823, '4': 0.7544, '5': 0.6143, '6': 0.5258, '7': 0.4588, '8': 0.4057, '9': 0.3664, '10': 0.331, '11': 0.2848, '12': 0.2656, '13': 0.2417, '14': 0.2202, '15': 0.2086, '16': 0.1955, '17': 0.1817, '18': 0.1686, '19': 0.1632, '20': 0.1563, '21': 0.1532, '22': 0.1517, '23': 0.1463, '24': 0.1386, '25': 0.1347, '26': 0.1332, '27': 0.1293, '28': 0.087}",447,387,890,1337,0,"{'share': 9, 'like': 73, 'comment': 5}",61,16,2,0,0,0,79,11,10
124319427612935_1560654763979387,"""Message In A Bottle"" in its home in #Jerusalem - the worlds of #imagination we create for ourselves :)

#3dpaintingonglass #GiftCollection #messageinabottle

Zivia Brunschwig",inactive,added_photos,2017-06-20T19:18:30+0000,,0,{},3,3,0,0,2,2,3,3,0,0,3,3,,0,0,0,0,{},{},{},0,0,0,0,0,{},7,1,0,0,0,0,8,0,0
124319427612935_1559531604091703,"#BalloonOverParisBridge #GiftCollection #3dpaintingonglass 
Tag friends who love Paris!
Check out more awesome gift 3d paintings on glass --> https://www.jeanpierreweill.com/collections/gift",inactive,added_video,2017-06-19T18:28:53+0000,"[{'name': 'Length', 'text': '00:23'}]",66,"{'video play': 38, 'other clicks': 23, 'link clicks': 2}",3964,2501,1208,1069,2135,1143,2522,1311,234,164,2522,1311,5671.0,81,80,54,53,"{'0': 1, '1': 0.9924, '2': 0.9848, '3': 0.9727, '4': 0.8106, '5': 0.6955, '6': 0.5955, '7': 0.5258, '8': 0.4712, '9': 0.4197, '10': 0.3894, '11': 0.3515, '12': 0.3333, '13': 0.3076, '14': 0.297, '15': 0.2773, '16': 0.2606, '17': 0.2515, '18': 0.2455, '19': 0.2379, '20': 0.2303, '21': 0.2212, '22': 0.2091, '23': 0.197, '24': 0.1303}","{'0': 1, '1': 1, '2': 1, '3': 1, '4': 0.9667, '5': 0.9, '6': 0.9, '7': 0.8667, '8': 0.8667, '9': 0.8, '10': 0.7667, '11': 0.7333, '12': 0.7333, '13': 0.7333, '14': 0.7333, '15': 0.7, '16': 0.7, '17': 0.7, '18': 0.7, '19': 0.7, '20': 0.7, '21': 0.6333, '22': 0.6, '23': 0.6, '24': 0.3667}","{'0': 1, '1': 0.9921, '2': 0.9841, '3': 0.9714, '4': 0.8032, '5': 0.6857, '6': 0.581, '7': 0.5095, '8': 0.4524, '9': 0.4016, '10': 0.3714, '11': 0.3333, '12': 0.3143, '13': 0.2873, '14': 0.2762, '15': 0.2571, '16': 0.2397, '17': 0.2302, '18': 0.2238, '19': 0.2159, '20': 0.2079, '21': 0.2016, '22': 0.1905, '23': 0.1778, '24': 0.119}",326,306,334,660,0,"{'share': 5, 'like': 44, 'comment': 3}",36,10,1,0,0,0,47,5,4
124319427612935_1559528737425323,"#detail from #BalloonOverParisBridge 
This gentleman reminds me of the #everyman (and #everywoman ) main character in my book #thewellofbeing",inactive,added_photos,2017-06-19T18:24:32+0000,,0,{},2,2,0,0,2,2,2,2,0,0,2,2,,0,0,0,0,{},{},{},0,0,0,0,0,{},6,0,0,0,0,0,6,0,0
124319427612935_1558029820908548,"#detail of #musicians in #NewYorkJazz 

#3dart #newyork #jazz",inactive,added_photos,2017-06-18T09:23:05+0000,,0,{},2,2,0,0,2,2,2,2,0,0,2,2,,0,0,0,0,{},{},{},0,0,0,0,0,{},8,3,0,0,0,0,11,0,0
124319427612935_1558026150908915,"Painting the building #facade for #NewYorkJazz

#3dpaintingonglass #israeliart #nyc",inactive,added_photos,2017-06-18T09:15:07+0000,,0,{},2,2,0,0,2,2,2,2,0,0,2,2,,0,0,0,0,{},{},{},0,0,0,0,0,{},7,0,0,0,0,0,7,0,0
124319427612935_1554448144600049,"#ForestAvenue #colors on a #pallet 
Beautiful by accident :)
#3dart #3dpaintingonglass",inactive,added_photos,2017-06-15T10:19:27+0000,,0,{},2,2,0,0,2,2,2,2,0,0,2,2,,0,0,0,0,{},{},{},0,0,0,0,0,{},9,1,0,0,0,0,10,0,0
124319427612935_1552743208103876,"#Paris, city of #fashion and #love, in full romantic bloom. A fountain, a statue, lovers, a horse drawn carriage - what more could you ask for?

#3dpaintingonglass #jeanpierreweill #LaVilleLumière",inactive,added_video,2017-06-13T20:51:47+0000,"[{'name': 'Length', 'text': '00:17'}]",53,"{'video play': 40, 'other clicks': 12, 'link clicks': 1}",752,583,0,0,417,300,636,504,116,72,636,504,8113.0,120,111,0,0,"{'0': 1, '1': 0.9971, '2': 0.9912, '3': 0.9766, '4': 0.9298, '5': 0.8246, '6': 0.7427, '7': 0.6667, '8': 0.5965, '9': 0.5556, '10': 0.5322, '11': 0.5058, '12': 0.4649, '13': 0.4327, '14': 0.4152, '15': 0.4094, '16': 0.3918, '17': 0.3801, '18': 0.3596, '19': 0.345, '20': 0.1901}","{'0': 1, '1': 1, '2': 1, '3': 0.9773, '4': 0.9773, '5': 0.9773, '6': 0.9545, '7': 0.9091, '8': 0.8864, '9': 0.8409, '10': 0.8182, '11': 0.7955, '12': 0.7273, '13': 0.7045, '14': 0.7045, '15': 0.7273, '16': 0.6818, '17': 0.6818, '18': 0.6818, '19': 0.6364, '20': 0.5682}","{'0': 1, '1': 0.9966, '2': 0.9899, '3': 0.9765, '4': 0.9228, '5': 0.802, '6': 0.7114, '7': 0.6309, '8': 0.5537, '9': 0.5134, '10': 0.4899, '11': 0.4631, '12': 0.4262, '13': 0.3926, '14': 0.3725, '15': 0.3624, '16': 0.349, '17': 0.3356, '18': 0.3121, '19': 0.302, '20': 0.1342}",342,310,0,342,0,"{'share': 3, 'like': 25}",19,6,0,0,0,0,25,3,0
124319427612935_1552069391504591,"Our best sellers so far this month...Get your own 3D painting on glass - 25% off until the end of June!

See more at www.jeanpierreweill.com/collections/gift",inactive,added_photos,2017-06-13T06:01:28+0000,,0,{},2,2,0,0,2,2,2,2,0,0,2,2,,0,0,0,0,{},{},{},0,0,0,0,0,{},56,16,0,0,0,0,72,3,4
124319427612935_1551584534886410,"#background for #Astrid with #Flowers

#3dpaintingonglass",inactive,added_photos,2017-06-12T20:33:26+0000,,0,{},2,2,0,0,2,2,2,2,0,0,2,2,,0,0,0,0,{},{},{},0,0,0,0,0,{},11,2,0,0,0,0,13,0,0
124319427612935_1549898268388370,"MEN RAINING
On an imaginary street #reminiscent of Jean-Pierre's native Paris, a boy has a vision of men floating in space, rising and falling with their umbrellas. A sign, ""Beauty"", reminds us that we find what we seek. 

#3dpaintingonglass #balloon #boy #paris",inactive,added_photos,2017-06-11T05:58:15+0000,,0,{},2,2,0,0,2,2,2,2,0,0,2,2,,0,0,0,0,{},{},{},0,0,0,0,0,{},10,4,0,0,0,0,14,0,4
124319427612935_1547469318631265,"Looks like we've gone #viral :) #3dpaintingonglass

Help us share the love and visit our website - www.jeanpierreweill.com

Bored Panda, Bored Panda Art, MeraMuda, FREEYORK, Citkart, НighViewArt, Radio One Lebanon",inactive,added_photos,2017-06-08T20:57:16+0000,,0,{},2,2,0,0,2,2,2,2,0,0,2,2,,0,0,0,0,{},{},{},0,0,0,0,0,{},13,2,1,0,0,0,16,0,0
124319427612935_1545934328784764,Visit our website --> www.jeanpierreweill.com,ineligible,added_photos,2017-06-07T06:21:16+0000,,0,{},2,2,0,0,2,2,2,2,0,0,2,2,,0,0,0,0,{},{},{},0,0,0,0,0,{},9,1,0,0,0,0,10,0,0
124319427612935_1261822904359481,A piece from the book #thewellofbeing,ineligible,shared_story,2017-06-06T19:59:00+0000,,0,{},2,2,0,0,2,2,2,2,0,0,2,2,,0,0,0,0,{},{},{},0,0,0,0,0,{},0,0,0,0,0,0,0,0,0
124319427612935_1544382745606589,"🎵All my bags are packed and I'm ready to go🎵

These 3D paintings on glass are off to their new homes! #Germany, #USA, #Thailand, #Poland, #Canada, #Lithuania, #Israel, #UnitedKindom",inactive,added_photos,2017-06-05T19:14:55+0000,,0,{},3,3,0,0,2,2,3,3,0,0,3,3,,0,0,0,0,{},{},{},0,0,0,0,0,{},84,10,0,0,0,0,94,7,3
124319427612935_1543239939054203,"#Jacqueline #simplicity #beauty

#3dpaintingonglass",inactive,added_video,2017-06-04T18:23:34+0000,"[{'name': 'Length', 'text': '00:21'}]",52,"{'video play': 40, 'other clicks': 12}",723,455,0,0,390,233,553,338,170,117,553,338,9624.0,115,112,0,0,"{'0': 1, '1': 0.9949, '2': 0.9949, '3': 0.9898, '4': 0.9439, '5': 0.8342, '6': 0.7755, '7': 0.7041, '8': 0.6378, '9': 0.5663, '10': 0.5536, '11': 0.5204, '12': 0.5, '13': 0.477, '14': 0.4515, '15': 0.4286, '16': 0.4235, '17': 0.398, '18': 0.3673, '19': 0.3597, '20': 0.3418, '21': 0.3265, '22': 0.3061, '23': 0.2832, '24': 0.176}","{'0': 1, '1': 1, '2': 0.973, '3': 0.973, '4': 0.9459, '5': 0.9459, '6': 0.9189, '7': 0.8919, '8': 0.8919, '9': 0.8919, '10': 0.8649, '11': 0.8378, '12': 0.8108, '13': 0.7838, '14': 0.7297, '15': 0.7027, '16': 0.7568, '17': 0.7027, '18': 0.6757, '19': 0.6486, '20': 0.5946, '21': 0.5946, '22': 0.5946, '23': 0.5405, '24': 0.4595}","{'0': 1, '1': 0.9986, '2': 0.9972, '3': 0.9915, '4': 0.9437, '5': 0.8225, '6': 0.7606, '7': 0.6845, '8': 0.6113, '9': 0.5324, '10': 0.5211, '11': 0.4873, '12': 0.4676, '13': 0.4451, '14': 0.4225, '15': 0.4, '16': 0.3887, '17': 0.3662, '18': 0.3352, '19': 0.3296, '20': 0.3155, '21': 0.2986, '22': 0.2761, '23': 0.2563, '24': 0.1465}",392,371,0,392,0,"{'share': 1, 'like': 30, 'comment': 2}",24,6,1,0,0,0,31,1,2
124319427612935_1542300919148105,"Detail from #DoubleDating , the #GrandCollection  - a painting about the #masks we wear. 
For more about masks, check out my book, #theWellofBeing 
www.thewellofbeing.co
The Well of Being: a children's book for adults",inactive,added_photos,2017-06-03T21:05:48+0000,,0,{},2,2,0,0,2,2,2,2,0,0,2,2,,0,0,0,0,{},{},{},0,0,0,0,0,{},8,3,0,0,0,0,11,0,3
124319427612935_1540796342631896,"When you think about the human condition, what comes to mind? 
#HumanCondition 
25 x 31 inches 
#3dglasspainting #whimsical",inactive,added_photos,2017-06-02T10:29:19+0000,,0,{},2,2,0,0,2,2,2,2,0,0,2,2,,0,0,0,0,{},{},{},0,0,0,0,0,{},16,4,0,0,0,0,20,0,2
124319427612935_1540339872677543,"#Kotel and #DancingOnTheEdge newly delivered to Olive Tree Gallery Safed Israel

#3dglasspainting #Israeliartist #Sefad",inactive,added_photos,2017-06-01T20:35:33+0000,,2,{'other clicks': 2},3,3,0,0,2,2,3,3,0,0,3,3,,0,0,0,0,{},{},{},0,0,0,0,0,{},11,3,0,0,0,0,14,0,2
124319427612935_1538165336228330,Detail from#Joynd #3dglasspainting,inactive,added_photos,2017-05-30T11:56:31+0000,,0,{},2,2,0,0,2,2,2,2,0,0,2,2,,0,0,0,0,{},{},{},0,0,0,0,0,{},2,0,0,0,0,0,2,0,0
124319427612935_1537314056313458,Detail from #DancingOnTheEdge with quote from #Psalms,inactive,added_photos,2017-05-29T13:55:03+0000,,0,{},2,2,0,0,2,2,2,2,0,0,2,2,,0,0,0,0,{},{},{},0,0,0,0,0,{},6,1,0,0,0,0,7,1,0
124319427612935_1536113586433505,Here are the #chicks from our backyard coop . There's nothing more #magical to me than the creativity of new life!,inactive,added_photos,2017-05-28T06:28:36+0000,,0,{},2,2,0,0,2,2,2,2,0,0,2,2,,0,0,0,0,{},{},{},0,0,0,0,0,{},7,2,0,0,0,0,9,0,0
124319427612935_1534218016623062,This morning a #chick hatched in our backyard coop. I'm a little nervous about stray #cats. Reminded me of#Birdcage,inactive,added_photos,2017-05-26T07:00:36+0000,,0,{},2,2,0,0,2,2,2,2,0,0,2,2,,0,0,0,0,{},{},{},0,0,0,0,0,{},14,2,0,0,0,0,16,2,0
124319427612935_1529829500395247,"Do you own a Jean-Pierre Weill 3D painting or his book, The Well of Being: a children's book for adults?

We are thrilled to celebrate the 25th anniversary of Jean-Pierre Weill Studios! And we need your help.

We, Davida and Safira, had the pleasure of joining our father's studio several years ago. 
Over the years, our dad sold tens of thousands of paintings and books, and we would love to meet all of you who have made his artwork part of your homes and workspaces! So we are using social media platforms to reach out to our art community around the globe :)

Kevin Spacey and Ringo Starr are among those who love and own his artwork, and we're excited to meet everyone else.

So, how can you help?
1. Tag friends who own a Jean-Pierre Weill work
2. Share this post so we can get in touch with all our fans!
3. If you own a Jean-Pierre Weill, please comment with a photo of your painting or book in your home setting, with your location.

Looking forward to hearing from you and thank you so much!
Davida, Safira, and Jean-Pierre

Video credit: Chananel Benarroch",inactive,added_video,2017-05-22T07:28:25+0000,"[{'name': 'Length', 'text': '01:54'}]",4334,"{'video play': 872, 'other clicks': 3349, 'link clicks': 31}",87029,42523,19980,8761,1780,348,789,497,66260,34946,789,497,10338.0,1821,1695,285,275,"{'0': 1, '1': 0.9599, '2': 0.5902, '3': 0.4337, '4': 0.3465, '5': 0.2988, '6': 0.2649, '7': 0.2385, '8': 0.2184, '9': 0.2085, '10': 0.195, '11': 0.1799, '12': 0.1718, '13': 0.168, '14': 0.1603, '15': 0.1546, '16': 0.1504, '17': 0.1464, '18': 0.144, '19': 0.1419, '20': 0.1396, '21': 0.1364, '22': 0.1321, '23': 0.1299, '24': 0.1276, '25': 0.1256, '26': 0.1246, '27': 0.1216, '28': 0.1183, '29': 0.1182, '30': 0.1177, '31': 0.1182, '32': 0.1182, '33': 0.1142, '34': 0.1102, '35': 0.1097, '36': 0.1091, '37': 0.1061, '38': 0.1039, '39': 0.0942, '40': 0.0429}","{'0': 1, '1': 0.916, '2': 0.8306, '3': 0.7727, '4': 0.7452, '5': 0.7231, '6': 0.708, '7': 0.6901, '8': 0.6749, '9': 0.6639, '10': 0.6653, '11': 0.6529, '12': 0.6543, '13': 0.6529, '14': 0.6446, '15': 0.6446, '16': 0.6322, '17': 0.6226, '18': 0.6185, '19': 0.6185, '20': 0.6143, '21': 0.6116, '22': 0.6006, '23': 0.6047, '24': 0.6019, '25': 0.5937, '26': 0.5882, '27': 0.5868, '28': 0.584, '29': 0.5813, '30': 0.5826, '31': 0.5854, '32': 0.5868, '33': 0.5826, '34': 0.5785, '35': 0.5716, '36': 0.5716, '37': 0.5647, '38': 0.5482, '39': 0.5055, '40': 0.2851}","{'0': 1, '1': 0.9616, '2': 0.5811, '3': 0.4209, '4': 0.3315, '5': 0.2827, '6': 0.2481, '7': 0.2215, '8': 0.2012, '9': 0.1913, '10': 0.1772, '11': 0.162, '12': 0.1536, '13': 0.1496, '14': 0.142, '15': 0.136, '16': 0.1322, '17': 0.1284, '18': 0.126, '19': 0.1239, '20': 0.1216, '21': 0.1184, '22': 0.1144, '23': 0.1119, '24': 0.1097, '25': 0.1079, '26': 0.1071, '27': 0.104, '28': 0.1007, '29': 0.1007, '30': 0.1001, '31': 0.1006, '32': 0.1005, '33': 0.0965, '34': 0.0925, '35': 0.0922, '36': 0.0916, '37': 0.0888, '38': 0.0871, '39': 0.0786, '40': 0.0338}",15301,12488,4624,19925,6,"{'share': 160, 'like': 682, 'comment': 103}",760,113,21,0,0,0,892,185,178
